"","X","Data.Precipitation","Date.Full","Data.Temperature.Avg.Temp","Data.Temperature.Max.Temp","Data.Temperature.Min.Temp","Data.Wind.Direction","Data.Wind.Speed","city"
"1594",1594,5.58,"2016-02-07",40,43,36,17,9,"Kisumu"
"1595",1595,0.24,"2016-02-07",33,39,26,7,10.2,"Mombasa"
"1596",1596,2.14,"2016-02-07",34,38,30,7,11.4,"Nakuru"
"1597",1597,0.07,"2016-02-07",15,20,9,8,17.08,"Kisumu"
"1598",1598,0.06,"2016-02-07",4,15,-6,24,0.88,"Nakuru"
"1599",1599,0.28,"2016-02-07",21,26,14,6,9.81,"Nakuru"
"1600",1600,0,"2016-02-07",-5,2,-14,13,0.53,"Nairobi"
"1601",1601,0,"2016-02-07",25,33,17,20,11.2,"Nairobi"
"1602",1602,0,"2016-02-07",60,60,60,15,2.61,"Nairobi"
"1603",1603,0,"2016-02-07",60,60,60,31,19.23,"Nakuru"
"1604",1604,0.98,"2016-02-07",41,44,36,11,9.51,"Eldoret"
"1605",1605,0.3,"2016-02-07",35,37,32,17,6.97,"Nairobi"
"1606",1606,0.28,"2016-02-07",33,35,30,14,10.6,"Eldoret"
"1607",1607,0,"2016-02-07",26,32,20,11,6.71,"Nairobi"
"1608",1608,0,"2016-02-07",6,11,0,8,7.4,"Kisumu"
"1609",1609,0,"2016-02-07",-7,-2,-13,6,18.41,"Nakuru"
"1610",1610,2.44,"2016-02-07",35,38,32,8,5.92,"Malindi"
"1611",1611,0.08,"2016-02-07",39,58,19,20,6.04,"Nakuru"
"1612",1612,0,"2016-02-07",39,51,26,7,6.88,"Kisumu"
"1613",1613,0,"2016-02-07",52,64,40,15,4.25,"Eldoret"
"1614",1614,0.18,"2016-02-07",48,62,34,23,4.68,"Nakuru"
"1615",1615,0.22,"2016-02-07",30,44,15,23,5.18,"Kisumu"
"1616",1616,0,"2016-02-07",44,58,30,18,6.91,"Kisumu"
"1617",1617,0.24,"2016-02-07",41,52,30,23,6.52,"Nakuru"
"1618",1618,0,"2016-02-07",48,57,38,0,0,"Nairobi"
"1619",1619,0,"2016-02-07",48,59,36,9,2.52,"Mombasa"
"1620",1620,0,"2016-02-07",36,50,21,32,4.32,"Malindi"
"1621",1621,0,"2016-02-07",42,57,27,19,3.44,"Malindi"
"1622",1622,0.02,"2016-02-07",50,60,40,5,3.24,"Nakuru"
"1623",1623,0.38,"2016-02-07",48,56,40,0,0,"Nairobi"
"1624",1624,0,"2016-02-07",47,58,36,20,1.41,"Mombasa"
"1625",1625,0.05,"2016-02-07",52,61,42,15,3.42,"Nairobi"
"1626",1626,0,"2016-02-07",57,71,43,25,4.91,"Eldoret"
"1627",1627,0,"2016-02-07",58,69,47,30,2.94,"Nakuru"
"1628",1628,0.01,"2016-02-07",49,60,38,33,5.17,"Nakuru"
"1629",1629,0.09,"2016-02-07",49,60,37,29,3.37,"Nairobi"
"1630",1630,0.04,"2016-02-07",48,59,36,22,3.38,"Kisumu"
"1631",1631,0.01,"2016-02-07",53,65,41,12,5.32,"Eldoret"
"1632",1632,0,"2016-02-07",58,68,47,30,4.3,"Eldoret"
"1633",1633,0.18,"2016-02-07",52,59,45,11,4.31,"Nakuru"
"1634",1634,0.01,"2016-02-07",41,47,34,14,18.71,"Kisumu"
"1635",1635,0,"2016-02-07",53,67,38,28,3.94,"Mombasa"
"1636",1636,0,"2016-02-07",53,68,37,23,2.84,"Eldoret"
"1637",1637,0,"2016-02-07",47,59,35,21,4.57,"Mombasa"
"1638",1638,0.15,"2016-02-07",12,30,-6,22,4.38,"Nakuru"
"1639",1639,1,"2016-02-07",21,32,9,7,5.87,"Malindi"
"1640",1640,0.23,"2016-02-07",7,20,-6,22,2.68,"Eldoret"
"1641",1641,0.48,"2016-02-07",21,34,11,20,8.67,"Malindi"
"1642",1642,0.42,"2016-02-07",16,26,5,14,3.2,"Malindi"
"1643",1643,0.33,"2016-02-07",25,37,13,8,4.74,"Malindi"
"1644",1644,2.06,"2016-02-07",39,49,28,24,5.07,"Kisumu"
"1645",1645,1.23,"2016-02-07",38,49,26,24,4.54,"Kisumu"
"1646",1646,1.24,"2016-02-07",40,49,30,19,5.24,"Eldoret"
"1647",1647,1.24,"2016-02-07",40,49,30,19,5.24,"Nairobi"
"1648",1648,2.85,"2016-02-07",62,71,53,22,6.54,"Mombasa"
"1649",1649,1.58,"2016-02-07",71,76,65,14,9.31,"Eldoret"
"1650",1650,3.6,"2016-02-07",59,70,47,20,6.3,"Nairobi"
"1651",1651,3.62,"2016-02-07",58,69,47,20,7.2,"Nairobi"
"1652",1652,2.84,"2016-02-07",73,76,68,16,11.44,"Eldoret"
"1653",1653,1.44,"2016-02-07",71,77,65,17,7.38,"Malindi"
"1654",1654,0.67,"2016-02-07",64,74,54,22,8.78,"Kisumu"
"1655",1655,1.59,"2016-02-07",56,64,46,25,7.95,"Malindi"
"1656",1656,2.76,"2016-02-07",54,65,43,26,6.25,"Malindi"
"1657",1657,1.3,"2016-02-07",64,71,56,19,6.8,"Nakuru"
"1658",1658,1.66,"2016-02-07",66,75,57,17,8.95,"Nairobi"
"1659",1659,0.88,"2016-02-07",69,76,63,18,10.27,"Mombasa"
"1660",1660,3.32,"2016-02-07",56,67,44,21,5.78,"Malindi"
"1661",1661,1.83,"2016-02-07",51,62,40,21,5.21,"Mombasa"
"1662",1662,2.13,"2016-02-07",51,60,41,22,8.75,"Nairobi"
"1663",1663,2.14,"2016-02-07",53,64,42,22,5.85,"Kisumu"
"1664",1664,2.21,"2016-02-07",52,62,40,22,4.71,"Nairobi"
"1665",1665,2.99,"2016-02-07",53,66,45,21,8,"Mombasa"
"1666",1666,1.05,"2016-02-07",74,82,65,21,4.88,"Nakuru"
"1667",1667,0.08,"2016-02-07",75,82,68,15,4.35,"Nakuru"
"1668",1668,0.27,"2016-02-07",73,84,61,6,6.4,"Nakuru"
"1669",1669,0.14,"2016-02-07",72,81,62,11,6.02,"Malindi"
"1670",1670,0,"2016-02-07",73,80,65,10,5.95,"Mombasa"
"1671",1671,0.07,"2016-02-07",34,42,25,18,4.71,"Mombasa"
"1672",1672,0.02,"2016-02-07",39,47,31,18,4.72,"Nakuru"
"1673",1673,0.04,"2016-02-07",20,28,10,22,3.82,"Mombasa"
"1674",1674,0.81,"2016-02-07",33,38,27,23,8.4,"Nairobi"
"1675",1675,0.6,"2016-02-07",32,39,25,20,7.94,"Eldoret"
"1676",1676,0.38,"2016-02-07",34,42,25,19,6.52,"Kisumu"
"1677",1677,0.1,"2016-02-07",37,46,27,21,7.8,"Eldoret"
"1678",1678,0.4,"2016-02-07",31,36,24,23,6.97,"Nairobi"
"1679",1679,0.42,"2016-02-07",37,47,27,20,7.55,"Mombasa"
"1680",1680,1.76,"2016-02-07",44,56,32,19,6.47,"Nakuru"
"1681",1681,0.24,"2016-02-07",35,45,25,22,9.95,"Kisumu"
"1682",1682,0.3,"2016-02-07",38,49,26,23,9.14,"Mombasa"
"1683",1683,0.46,"2016-02-07",32,41,23,22,8.04,"Malindi"
"1684",1684,0.17,"2016-02-07",28,34,22,19,8.91,"Nakuru"
"1685",1685,0.4,"2016-02-07",30,38,22,21,9.54,"Nakuru"
"1686",1686,0.32,"2016-02-07",27,32,21,23,8.75,"Nakuru"
"1687",1687,0.79,"2016-02-07",26,35,15,19,10.42,"Kisumu"
"1688",1688,0.67,"2016-02-07",25,33,16,19,9.44,"Eldoret"
"1689",1689,0.49,"2016-02-07",32,40,24,25,9.78,"Mombasa"
"1690",1690,0.31,"2016-02-07",31,42,21,27,11.9,"Malindi"
"1691",1691,0.81,"2016-02-07",24,33,15,26,15.18,"Nairobi"
"1692",1692,0.38,"2016-02-07",37,49,24,23,7.97,"Mombasa"
"1693",1693,0.35,"2016-02-07",38,47,27,21,7.67,"Nairobi"
"1694",1694,0.55,"2016-02-07",38,50,26,25,9.31,"Nakuru"
"1695",1695,1.73,"2016-02-07",38,51,28,23,7.98,"Eldoret"
"1696",1696,1.86,"2016-02-07",44,55,33,26,2.08,"Mombasa"
"1697",1697,1.38,"2016-02-07",42,54,29,18,7.9,"Nairobi"
"1698",1698,1.58,"2016-02-07",44,55,33,24,6.97,"Eldoret"
"1699",1699,0.36,"2016-02-07",44,56,31,21,7.61,"Nairobi"
"1700",1700,1.85,"2016-02-07",53,65,40,18,5.37,"Malindi"
"1701",1701,0.07,"2016-02-07",52,63,41,21,5.74,"Nakuru"
"1702",1702,1.05,"2016-02-07",55,66,49,19,8.57,"Nakuru"
"1703",1703,0,"2016-02-07",51,63,39,23,5.5,"Nakuru"
"1704",1704,0.57,"2016-02-07",54,65,41,18,5.01,"Mombasa"
"1705",1705,1.07,"2016-02-07",31,43,19,27,5.88,"Mombasa"
"1706",1706,0.62,"2016-02-07",22,34,10,26,6.88,"Nakuru"
"1707",1707,1.32,"2016-02-07",36,47,25,28,4.71,"Malindi"
"1708",1708,0.88,"2016-02-07",40,49,31,18,4.35,"Malindi"
"1709",1709,1.36,"2016-02-07",44,54,34,18,6.44,"Malindi"
"1710",1710,1.3,"2016-02-07",41,50,33,23,8.12,"Mombasa"
"1711",1711,0,"2016-02-07",60,60,60,24,7.38,"Malindi"
"1712",1712,1.48,"2016-02-07",37,46,27,26,9,"Kisumu"
"1713",1713,1.15,"2016-02-07",26,33,19,22,5.07,"Malindi"
"1714",1714,0.49,"2016-02-07",36,44,27,20,9.11,"Mombasa"
"1715",1715,0.39,"2016-02-07",35,43,26,22,8.28,"Eldoret"
"1716",1716,1.63,"2016-02-07",31,37,24,21,8.75,"Mombasa"
"1717",1717,0.76,"2016-02-07",27,32,21,22,6.12,"Nairobi"
"1718",1718,0.63,"2016-02-07",32,39,24,21,8.3,"Kisumu"
"1719",1719,1.02,"2016-02-07",22,27,16,0,0,"Nakuru"
"1720",1720,1.3,"2016-02-07",32,37,26,23,7.9,"Kisumu"
"1721",1721,0.61,"2016-02-07",25,30,18,16,5.54,"Malindi"
"1722",1722,0.26,"2016-02-07",20,27,8,24,8.57,"Kisumu"
"1723",1723,0.13,"2016-02-07",15,25,5,23,4.28,"Mombasa"
"1724",1724,0.6,"2016-02-07",24,31,16,23,8.58,"Nakuru"
"1725",1725,0.53,"2016-02-07",21,29,13,22,11.98,"Malindi"
"1726",1726,0.22,"2016-02-07",21,30,11,23,8.71,"Eldoret"
"1727",1727,1.43,"2016-02-07",49,60,39,20,5.4,"Mombasa"
"1728",1728,0.43,"2016-02-07",49,61,36,18,4.7,"Mombasa"
"1729",1729,1.47,"2016-02-07",53,62,43,21,6.7,"Nakuru"
"1730",1730,0.92,"2016-02-07",52,65,41,23,5.9,"Kisumu"
"1731",1731,5.15,"2016-02-07",51,62,38,23,5.07,"Nairobi"
"1732",1732,0.7,"2016-02-07",50,62,38,18,5.84,"Kisumu"
"1733",1733,1.26,"2016-02-07",48,59,37,20,4.6,"Kisumu"
"1734",1734,0.03,"2016-02-07",43,55,31,20,7.22,"Nakuru"
"1735",1735,0.02,"2016-02-07",40,50,29,18,8.47,"Nakuru"
"1736",1736,0.4,"2016-02-07",36,46,26,21,8.84,"Mombasa"
"1737",1737,0.21,"2016-02-07",39,50,28,20,8.65,"Mombasa"
"1738",1738,0.05,"2016-02-07",39,51,26,22,9.15,"Malindi"
"1739",1739,0.32,"2016-02-07",34,45,23,21,8.28,"Nakuru"
"1740",1740,0.15,"2016-02-07",42,52,32,21,7.61,"Malindi"
"1741",1741,0,"2016-02-07",33,41,24,26,12.34,"Nairobi"
"1742",1742,0.03,"2016-02-07",17,30,3,28,2.72,"Malindi"
"1743",1743,0.01,"2016-02-07",30,40,21,26,18.35,"Kisumu"
"1744",1744,0,"2016-02-07",22,31,13,21,11.45,"Mombasa"
"1745",1745,0.02,"2016-02-07",25,34,15,23,8.64,"Kisumu"
"1746",1746,0.03,"2016-02-07",30,41,20,22,14.02,"Mombasa"
"1747",1747,0,"2016-02-07",31,40,21,25,11.55,"Nairobi"
"1748",1748,0,"2016-02-07",29,37,20,24,6.22,"Mombasa"
"1749",1749,0.19,"2016-02-07",25,35,14,23,3.3,"Kisumu"
"1750",1750,0,"2016-02-07",31,41,21,26,9.5,"Mombasa"
"1751",1751,0.17,"2016-02-07",27,34,20,25,2.17,"Nairobi"
"1752",1752,1.85,"2016-02-07",26,34,18,20,13.24,"Nairobi"
"1753",1753,0.75,"2016-02-07",26,36,16,19,9.75,"Kisumu"
"1754",1754,1.29,"2016-02-07",26,35,16,20,11.35,"Nairobi"
"1755",1755,0.75,"2016-02-07",24,34,13,27,11.82,"Nairobi"
"1756",1756,0.53,"2016-02-07",28,36,20,18,9.8,"Eldoret"
"1757",1757,0.34,"2016-02-07",23,32,14,28,12.28,"Nakuru"
"1758",1758,1.07,"2016-02-07",22,30,13,22,15.64,"Malindi"
"1759",1759,0.05,"2016-02-07",27,37,18,21,10.8,"Mombasa"
"1760",1760,0.05,"2016-02-07",11,27,-4,19,10.64,"Nakuru"
"1761",1761,0.05,"2016-02-07",60,26,-1,23,6.42,"Kisumu"
"1762",1762,0.09,"2016-02-07",45,55,35,15,4.24,"Nairobi"
"1763",1763,0.03,"2016-02-07",41,52,30,3,10.2,"Nakuru"
"1764",1764,0,"2016-02-07",32,43,20,19,1.55,"Nakuru"
"1765",1765,0.09,"2016-02-07",29,38,19,11,5.05,"Kisumu"
"1766",1766,1.38,"2016-02-07",34,46,22,21,3.51,"Nakuru"
"1767",1767,0,"2016-02-07",60,60,60,26,45.16,"Nakuru"
"1768",1768,1.52,"2016-02-07",41,52,30,19,6.18,"Eldoret"
"1769",1769,1.12,"2016-02-07",42,50,33,25,5.37,"Nairobi"
"1770",1770,0.03,"2016-02-07",33,44,23,32,9.62,"Malindi"
"1771",1771,0.11,"2016-02-07",29,43,15,22,10.28,"Nakuru"
"1772",1772,0,"2016-02-07",39,56,21,22,6.91,"Malindi"
"1773",1773,0.35,"2016-02-07",39,49,28,27,6.92,"Kisumu"
"1774",1774,0.78,"2016-02-07",35,43,27,24,6.9,"Mombasa"
"1775",1775,0.75,"2016-02-07",38,45,31,20,10.51,"Mombasa"
"1776",1776,1.3,"2016-02-07",30,43,22,20,3.74,"Malindi"
"1777",1777,1.71,"2016-02-07",39,50,28,24,6.87,"Malindi"
"1778",1778,1.05,"2016-02-07",44,50,37,25,6.27,"Mombasa"
"1779",1779,0.8,"2016-02-07",38,46,30,22,8.74,"Malindi"
"1780",1780,0.58,"2016-02-07",36,44,28,22,6.42,"Kisumu"
"1781",1781,2.42,"2016-02-07",44,52,35,27,8.61,"Mombasa"
"1782",1782,5.75,"2016-02-07",54,61,51,15,9.77,"Malindi"
"1783",1783,0.74,"2016-02-07",49,58,40,17,7.32,"Malindi"
"1784",1784,1,"2016-02-07",48,56,40,16,5.95,"Nakuru"
"1785",1785,1.84,"2016-02-07",46,56,35,25,3.75,"Mombasa"
"1786",1786,1.54,"2016-02-07",49,58,40,13,5.34,"Eldoret"
"1787",1787,6.14,"2016-02-07",54,62,44,19,9.15,"Mombasa"
"1788",1788,0.02,"2016-02-07",31,41,21,25,8.22,"Nakuru"
"1789",1789,0,"2016-02-07",26,36,16,24,12.47,"Eldoret"
"1790",1790,0.14,"2016-02-07",24,32,15,26,8.67,"Mombasa"
"1791",1791,0.14,"2016-02-07",23,31,15,24,8.18,"Eldoret"
"1792",1792,0.04,"2016-02-07",26,36,16,24,8.91,"Nairobi"
"1793",1793,0.69,"2016-02-07",39,48,26,23,8.9,"Nairobi"
"1794",1794,0.59,"2016-02-07",37,47,26,22,9.92,"Nairobi"
"1795",1795,0.71,"2016-02-07",38,49,26,22,7.05,"Eldoret"
"1796",1796,1.23,"2016-02-07",36,47,25,23,9.52,"Nakuru"
"1797",1797,0.71,"2016-02-07",36,46,25,21,9.08,"Nairobi"
"1798",1798,0.32,"2016-02-07",35,45,24,21,9.04,"Mombasa"
"1799",1799,1.04,"2016-02-07",36,47,25,22,7.35,"Nairobi"
"1800",1800,0.33,"2016-02-07",36,50,21,24,8.02,"Kisumu"
"1801",1801,0.26,"2016-02-07",42,54,29,24,9.12,"Kisumu"
"1802",1802,0.8,"2016-02-07",40,52,27,23,7.42,"Kisumu"
"1803",1803,0.11,"2016-02-07",44,56,31,23,8.14,"Nakuru"
"1804",1804,1.53,"2016-02-07",46,53,39,14,5.25,"Malindi"
"1805",1805,0.12,"2016-02-07",27,38,12,21,1.88,"Malindi"
"1806",1806,0.46,"2016-02-07",45,51,38,18,6.5,"Nairobi"
"1807",1807,0.25,"2016-02-07",43,52,34,19,1,"Kisumu"
"1808",1808,0.22,"2016-02-07",40,49,30,16,4.22,"Malindi"
"1809",1809,0.83,"2016-02-07",46,53,40,18,5.67,"Eldoret"
"1810",1810,0,"2016-02-07",37,49,25,14,3.15,"Nakuru"
"1811",1811,0.44,"2016-02-07",46,53,38,22,6.12,"Kisumu"
"1812",1812,0.91,"2016-02-07",38,48,26,22,3.18,"Nakuru"
"1813",1813,0.85,"2016-02-07",37,47,29,21,9.3,"Mombasa"
"1814",1814,1.16,"2016-02-07",36,44,27,20,4.52,"Kisumu"
"1815",1815,0.97,"2016-02-07",43,51,34,20,5.58,"Malindi"
"1816",1816,0.53,"2016-02-07",38,49,27,23,6.61,"Nairobi"
"1817",1817,0.49,"2016-02-07",38,48,28,23,4.07,"Malindi"
"1818",1818,0.96,"2016-02-07",39,48,28,22,3.14,"Mombasa"
"1819",1819,1.37,"2016-02-07",78,84,71,11,4.91,"Malindi"
"1820",1820,2.15,"2016-02-07",40,50,29,23,6.14,"Nakuru"
"1821",1821,1.57,"2016-02-07",50,59,40,16,5.22,"Nakuru"
"1822",1822,3.25,"2016-02-07",54,64,44,21,8.82,"Eldoret"
"1823",1823,1.68,"2016-02-07",53,64,42,21,5.67,"Eldoret"
"1824",1824,1.62,"2016-02-07",49,58,40,22,5.64,"Eldoret"
"1825",1825,0.04,"2016-02-07",28,37,19,23,8.81,"Nairobi"
"1826",1826,0.08,"2016-02-07",26,33,19,19,9.88,"Malindi"
"1827",1827,0,"2016-02-07",30,37,21,21,10.65,"Kisumu"
"1828",1828,0.22,"2016-02-07",28,38,18,30,10.42,"Eldoret"
"1829",1829,0.31,"2016-02-07",24,32,16,20,11.12,"Mombasa"
"1830",1830,1.58,"2016-02-07",43,52,34,22,2.9,"Nairobi"
"1831",1831,2.75,"2016-02-07",49,59,38,21,5.05,"Nairobi"
"1832",1832,1.56,"2016-02-07",44,56,31,20,6.25,"Nakuru"
"1833",1833,2.87,"2016-02-07",43,53,33,23,4.28,"Mombasa"
"1834",1834,3.09,"2016-02-07",47,57,37,17,4.7,"Nairobi"
"1835",1835,1.74,"2016-02-07",48,59,37,21,5.45,"Malindi"
"1836",1836,1.24,"2016-02-07",46,57,34,24,5,"Nairobi"
"1837",1837,2.42,"2016-02-07",47,57,36,19,1.65,"Kisumu"
"1838",1838,0,"2016-02-07",47,60,32,26,7.18,"Mombasa"
"1839",1839,0.11,"2016-02-07",35,49,21,26,9.4,"Eldoret"
"1840",1840,0,"2016-02-07",48,65,32,27,7.02,"Nairobi"
"1841",1841,0,"2016-02-07",53,65,40,26,3.95,"Malindi"
"1842",1842,0.12,"2016-02-07",52,64,41,20,5.77,"Nairobi"
"1843",1843,0,"2016-02-07",60,71,48,21,8.57,"Kisumu"
"1844",1844,0,"2016-02-07",41,54,27,22,6.05,"Mombasa"
"1845",1845,0.1,"2016-02-07",52,63,40,25,8.1,"Eldoret"
"1846",1846,0,"2016-02-07",58,71,44,11,11.81,"Malindi"
"1847",1847,0.03,"2016-02-07",33,47,18,23,9.94,"Kisumu"
"1848",1848,0,"2016-02-07",49,59,37,21,6.97,"Eldoret"
"1849",1849,0,"2016-02-07",48,60,36,25,7.57,"Malindi"
"1850",1850,0,"2016-02-07",53,69,37,20,6,"Eldoret"
"1851",1851,0.07,"2016-02-07",40,53,27,23,7.65,"Kisumu"
"1852",1852,0,"2016-02-07",49,61,36,25,6.74,"Eldoret"
"1853",1853,0.03,"2016-02-07",55,61,49,25,8.65,"Eldoret"
"1854",1854,0.19,"2016-02-07",56,65,46,25,7.32,"Kisumu"
"1855",1855,0,"2016-02-07",39,55,24,22,6.74,"Eldoret"
"1856",1856,0,"2016-02-07",45,60,29,28,6.6,"Mombasa"
"1857",1857,0,"2016-02-07",46,65,27,26,6.78,"Mombasa"
"1858",1858,0,"2016-02-07",52,66,38,22,6.65,"Eldoret"
"1859",1859,0,"2016-02-07",53,67,39,21,9.55,"Nakuru"
"1860",1860,0.03,"2016-02-07",46,62,31,25,7.52,"Mombasa"
"1861",1861,0.01,"2016-02-07",44,57,29,21,7.5,"Nairobi"
"1862",1862,0.11,"2016-02-07",27,34,19,18,4.88,"Nakuru"
"1863",1863,1.23,"2016-02-07",41,49,33,21,4.52,"Nakuru"
"1864",1864,0.24,"2016-02-07",34,44,25,27,7.04,"Mombasa"
"1865",1865,1.16,"2016-02-07",42,50,33,17,3.05,"Kisumu"
"1866",1866,4.19,"2016-02-07",48,56,38,17,9.25,"Eldoret"
"1867",1867,1.31,"2016-02-07",43,55,35,14,5.27,"Nakuru"
"1868",1868,1.23,"2016-02-07",41,49,33,21,4.52,"Kisumu"
"1869",1869,2.29,"2016-02-07",45,53,36,19,7.25,"Nairobi"
"1870",1870,0.68,"2016-02-07",44,51,36,19,6.61,"Nairobi"
"1871",1871,0.24,"2016-02-07",25,36,18,22,2.75,"Eldoret"
"1872",1872,0.09,"2016-02-07",32,39,25,31,4.98,"Eldoret"
"1873",1873,1.27,"2016-02-07",41,48,34,17,3.94,"Mombasa"
"1874",1874,3.06,"2016-02-07",44,49,38,11,4.91,"Kisumu"
"1875",1875,1.02,"2016-02-07",43,49,38,19,6.08,"Nairobi"
"1876",1876,0.14,"2016-02-07",32,37,27,17,5.61,"Mombasa"
"1877",1877,0.03,"2016-02-07",37,46,28,26,2.97,"Nairobi"
"1878",1878,0.71,"2016-02-07",40,48,31,27,6.1,"Nakuru"
"1879",1879,0.73,"2016-02-07",43,54,32,24,3.5,"Nakuru"
"1880",1880,0.42,"2016-02-07",38,50,27,24,5.28,"Eldoret"
"1881",1881,1.59,"2016-02-07",43,54,30,24,3.91,"Nairobi"
"1882",1882,0.87,"2016-02-07",26,32,19,22,7.1,"Malindi"
"1883",1883,0.63,"2016-02-07",24,32,14,19,7.11,"Nakuru"
"1884",1884,0.38,"2016-02-07",28,34,22,22,5.01,"Eldoret"
"1885",1885,0.3,"2016-02-07",32,37,26,23,8.57,"Eldoret"
"1886",1886,0.34,"2016-02-07",17,24,5,22,15.75,"Nakuru"
"1887",1887,0.7,"2016-02-07",22,29,15,28,15.3,"Nakuru"
"1888",1888,0.43,"2016-02-07",20,30,8,20,2.81,"Mombasa"
"1889",1889,0.52,"2016-02-07",16,22,10,23,18.42,"Eldoret"
"1890",1890,0.29,"2016-02-07",26,36,16,28,6.62,"Nakuru"
"1891",1891,0,"2016-02-14",41,51,30,25,7.37,"Malindi"
"1892",1892,0.01,"2016-02-14",36,45,26,20,8.61,"Mombasa"
"1893",1893,0,"2016-02-14",50,62,37,21,8.48,"Kisumu"
"1894",1894,0,"2016-02-14",45,58,32,26,7.44,"Malindi"
"1895",1895,0.01,"2016-02-14",30,35,25,17,2.88,"Nairobi"
"1896",1896,4.25,"2016-02-14",46,49,43,14,9.58,"Nairobi"
"1897",1897,0.02,"2016-02-14",18,23,13,4,17.87,"Kisumu"
"1898",1898,0.24,"2016-02-14",0,12,-10,25,2.55,"Mombasa"
"1899",1899,0.09,"2016-02-14",36,40,32,11,9,"Nakuru"
"1900",1900,2.05,"2016-02-14",39,45,33,9,5.34,"Nakuru"
"1901",1901,0,"2016-02-14",17,25,9,11,13.37,"Eldoret"
"1902",1902,0,"2016-02-14",3,14,-8,4,1.17,"Kisumu"
"1903",1903,0.09,"2016-02-14",9,19,-1,31,1.27,"Nakuru"
"1904",1904,0,"2016-02-14",60,60,60,14,2.08,"Mombasa"
"1905",1905,0.69,"2016-02-14",37,41,32,6,6.31,"Kisumu"
"1906",1906,0,"2016-02-14",36,40,31,13,7.34,"Mombasa"
"1907",1907,0.85,"2016-02-14",41,45,36,12,5.7,"Mombasa"
"1908",1908,0.02,"2016-02-14",33,38,27,2,12.78,"Malindi"
"1909",1909,6.42,"2016-02-14",46,49,43,14,9.81,"Eldoret"
"1910",1910,0.13,"2016-02-14",36,42,29,5,7.95,"Nairobi"
"1911",1911,3.06,"2016-02-14",36,38,33,11,11.54,"Nairobi"
"1912",1912,0,"2016-02-14",4,8,-2,14,5.62,"Kisumu"
"1913",1913,0.04,"2016-02-14",2,15,-9,28,1.03,"Nairobi"
"1914",1914,0,"2016-02-14",8,17,-1,20,3.4,"Nairobi"
"1915",1915,0,"2016-02-14",-1,10,-13,15,0.18,"Malindi"
"1916",1916,0.01,"2016-02-14",34,41,26,16,7.78,"Nairobi"
"1917",1917,0,"2016-02-14",60,60,60,14,2.1,"Eldoret"
"1918",1918,0,"2016-02-14",60,60,60,14,9.54,"Kisumu"
"1919",1919,0.86,"2016-02-14",46,50,41,14,7.78,"Nairobi"
"1920",1920,0.6,"2016-02-14",40,44,36,8,2.65,"Eldoret"
"1921",1921,0.04,"2016-02-14",34,36,31,5,15.08,"Malindi"
"1922",1922,0.06,"2016-02-14",29,35,22,6,5.55,"Malindi"
"1923",1923,0,"2016-02-14",3,15,-5,14,4.11,"Nakuru"
"1924",1924,0.77,"2016-02-14",-4,-1,-8,7,23.6,"Malindi"
"1925",1925,2.59,"2016-02-14",40,43,36,8,5.72,"Nairobi"
"1926",1926,0,"2016-02-14",52,76,27,14,3.5,"Kisumu"
"1927",1927,0,"2016-02-14",54,72,34,4,4.6,"Kisumu"
"1928",1928,0,"2016-02-14",69,85,54,10,2.94,"Nairobi"
"1929",1929,0,"2016-02-14",64,83,44,14,3.68,"Kisumu"
"1930",1930,0,"2016-02-14",43,65,20,19,1.62,"Mombasa"
"1931",1931,0,"2016-02-14",42,54,30,20,8.97,"Kisumu"
"1932",1932,0,"2016-02-14",35,44,25,21,8.57,"Malindi"
"1933",1933,0.08,"2016-02-14",41,50,31,0,0,"Nakuru"
"1934",1934,0,"2016-02-14",59,74,44,14,2.01,"Kisumu"
"1935",1935,0,"2016-02-14",50,71,28,32,4.52,"Kisumu"
"1936",1936,0,"2016-02-14",55,75,34,19,2.5,"Nakuru"
"1937",1937,0,"2016-02-14",59,72,45,15,1.77,"Mombasa"
"1938",1938,0.08,"2016-02-14",55,63,47,0,0,"Nairobi"
"1939",1939,0,"2016-02-14",58,71,44,15,1.04,"Kisumu"
"1940",1940,0,"2016-02-14",59,71,48,19,1.48,"Mombasa"
"1941",1941,0,"2016-02-14",67,82,51,24,1.98,"Nakuru"
"1942",1942,0,"2016-02-14",66,78,54,26,2.37,"Kisumu"
"1943",1943,0,"2016-02-14",60,74,46,33,5.4,"Kisumu"
"1944",1944,0,"2016-02-14",60,75,44,24,2.8,"Nairobi"
"1945",1945,0,"2016-02-14",57,72,42,25,2.67,"Kisumu"
"1946",1946,0,"2016-02-14",61,75,47,17,5.47,"Kisumu"
"1947",1947,0,"2016-02-14",67,80,54,31,2.48,"Kisumu"
"1948",1948,0,"2016-02-14",59,67,50,20,5.05,"Malindi"
"1949",1949,0,"2016-02-14",60,68,52,14,15.64,"Kisumu"
"1950",1950,0,"2016-02-14",62,79,44,19,1.74,"Nakuru"
"1951",1951,0,"2016-02-14",62,79,45,18,3.14,"Malindi"
"1952",1952,0,"2016-02-14",57,72,42,25,3.04,"Mombasa"
"1953",1953,0,"2016-02-14",32,51,12,28,2.28,"Kisumu"
"1954",1954,0,"2016-02-14",38,54,24,16,4.45,"Mombasa"
"1955",1955,0,"2016-02-14",14,31,-2,21,1.01,"Kisumu"
